seller_id,total_revenue,avg_order_value,total_orders,total_product_sold
3cfa1358a6caa965278721344c8d76f2,3140.28,628.06,5,5
b1ac6ea7895bc3dd6f0f6f4abbdd2821,3139.00,78.48,40,41
238fac594e170b59c6d228f5a4f4f1d9,3126.00,107.79,29,30
430315b7bb4b6e4b3c978f9dfa9b0558,3118.40,155.92,20,21
3bdff180c7e1f6551a643b99c265a120,3114.90,52.79,59,61
5b35136197710e16ac5e7b7c2bd4ea85,3104.20,443.46,7,9
08cdbae123ff67ca4e36d9d641ce0119,3098.99,774.75,4,6
f61c63d13f7cd800549d5acdd390ae72,3072.30,118.17,26,26
bd697db56ff8e7c9cd1abeb7f72029b2,3069.78,139.54,22,22
aae3bfea055532c57fb453ed3ec80b30,3057.92,63.71,48,50
612a743d294c27884fb7b80d2b19ba35,3057.70,1528.85,2,3
d9e8c084b68fe958861d8f2c21202e6b,3050.00,338.89,9,12
b8555308bfdb4ca1ed54325a58da9a97,3047.20,117.20,26,28
0ebd97a106433a45a4aebe57c1799778,3046.80,98.28,31,32
9646c3513289980f17226a2fc4720dbd,3039.30,42.81,71,78
4da0e408c99d2fdc2126dc9fce518060,3026.00,68.77,44,54
d17f467e4bf608a510c20d82f4ba3b6b,3021.66,251.81,12,12
4c8545742faaf58fafd5fd14d25d75cf,3020.00,755.00,4,4
55f7a3319d80f7fdf078b8f03e6725fe,3013.78,136.99,22,22
f4aba7c0bca51484c30ab7bdc34bcdd1,3009.79,27.36,110,117
49e7217cfe4e427191c378ec626d8737,3002.70,230.98,13,14
c9aafcd0621b2207c10e32c649cada4d,2997.25,68.12,44,52
5bc55dbe2f12b6af6d83ed46023e0dc8,2992.10,176.01,17,21
8cbac7e12637ed9cffa18c7875207478,2990.98,44.64,67,82
0c7533c71df861ec58ad7ff999ed0e8d,2989.30,49.00,61,73
974cf2cb8f4b7add98709c30df02fe10,2982.67,90.38,33,33
2156f2671501a81034d7d07f217609d0,2981.50,135.52,22,22
fce62094ffe6a4009188ec44e681dfdd,2969.70,742.43,4,11
432c37c9dfba871172ec162e20118b8c,2968.87,64.54,46,57
b494891378bd8f4560abe576c52deacd,2958.90,147.95,20,22
e908c0f3646e8b60375734a350d95d71,2951.00,2951.00,1,1
dd58ee93286b0821565574c570e9e1dc,2948.00,1474.00,2,2
1996942dc085d7773ba77a529b163cd0,2943.51,294.35,10,10
60562ab00b8054280520d390c8c0045c,2943.00,173.12,17,17
cb5df0dcb9e280b1780e9d589889f2c7,2934.72,183.42,16,19
be9a160a9011f627c3e121d076c1ec7b,2934.00,419.14,7,7
f44b6f775a2b390380e0e30b5c9d3eee,2930.00,293.00,10,10
606ce7768feac12c5e8bd58db8b08f0f,2916.60,583.32,5,5
a6fe7de3d16f6149ffe280349a8535a0,2904.80,56.96,51,52
b1204cfda1d4948679db3cfc0d3cb95c,2903.70,414.81,7,11
20d83f3ef0e6925fd74bfd59170babf7,2903.60,72.59,40,54
d3dcf0604eabf0224fbd5948b5e02f69,2902.30,322.48,9,9
4305fe92735c8a43d154ff6dd2b8d927,2885.90,151.89,19,21
1771297ac436903d1dd6b0e9279aa505,2881.27,102.90,28,36
cb3dd9ce66268c7a3ca7241ac70ab58c,2879.76,57.60,50,52
1987cd4be10fe09ee50454f9c354d1c6,2877.70,205.55,14,16
b335c59ab742f751a85db9c411a86739,2873.34,87.07,33,35
4342d4b2ba6b161468c63a7e7cfce593,2867.10,143.36,20,20
977f9f63dd360c2a32ece2f93ad6d306,2858.87,119.12,24,25
2a1348e9addc1af5aaa619b1a3679d6b,2843.00,54.67,52,55
491a5ada3aa1678414e990262c4bbdc1,2840.00,1420.00,2,2
fec6275253471ace26d209bbaa64cd0f,2840.00,315.56,9,10
d32e3909cfb714fb2a6cb092c85b9c5f,2827.90,282.79,10,11
730937bf88cb151eb2eb849f642fc213,2821.20,128.24,22,26
1838dd9b8977065acf51d95e0053ea7a,2820.30,44.07,64,67
dd533b429f380718b70ad9922c294bae,2819.77,68.77,41,45
f593898ec748b7a8cb81fc04edafd98a,2813.04,140.65,20,23
5f1dc28029d2c244352a68107ec2b542,2807.30,45.28,62,78
3fd1e727ba94cfe122d165e176ce7967,2805.20,75.82,37,38
820cc752a266cdc6c1a1e61dd4583330,2802.80,186.85,15,15
df56d7b40d437f88407c5f78b63bc328,2791.28,126.88,22,25
f7ccf836d21b2fb1de37564105216cc1,2787.40,39.82,70,74
62c50c1af4dfdc4149d25c5222043d39,2785.72,198.98,14,19
ae7ab174effdead6c241e547e4ca13f0,2778.60,463.10,6,7
a17f621c590ea0fab3d5d883e1630ec6,2778.58,42.75,65,80
8d79c8a04e42d722a75097ce5cbcf2ef,2777.72,102.88,27,28
f125f3a310c2e5f822d116147de1e474,2761.40,172.59,16,22
8f54d64f28a993550aa7943f12572959,2755.50,183.70,15,16
a1474fd46fd3430168f7ec202da39408,2752.50,229.38,12,14
1444c08e64d55fb3c25f0f09c07ffcf2,2749.00,2749.00,1,1
052577151711aec5c744fe12e66db3e1,2748.00,687.00,4,4
f805b96fa705ba7995a221f1749dc141,2744.44,392.06,7,7
3b872fd4747f01cc56206f2934198618,2726.74,109.07,25,27
5cbbd5a299cab112b7bf23862255e43e,2726.06,75.72,36,38
33576ec5412fb5905d876f12f33bfde6,2718.00,87.68,31,32
458d868c9642f55f18f04e951a3fdde6,2718.00,1359.00,2,2
78744a20ee2f80ba64f6804c25def2b8,2715.00,452.50,6,6
fe26f3ecb51a15e6d8335cd92da42562,2708.96,386.99,7,7
d93844a9c55ba7ce353388bcf849ea56,2708.50,225.71,12,14
51702dc2a3e106c76dbff722b5bf0726,2705.10,208.08,13,14
e99e927c81e3f51739c94fcdfca9f10f,2702.83,122.86,22,25
31561f325664a8a7aba4c8d0c3a9b3db,2702.19,75.06,36,38
82bd0703a4aefd6b599e5bfdaed378fb,2692.28,128.20,21,24
850913d59ce317156b00f3705f1c3edb,2690.00,84.06,32,34
0015a82c2db000af6aaaf3ae2ecb0532,2685.00,895.00,3,3
ffa6adafb71b807dc13159e26431354c,2669.90,148.33,18,18
d93919c944be9cff128f6c9cb899eacb,2666.70,80.81,33,33
9c068d10aca38e85c50202e17b4a7e88,2658.90,156.41,17,17
d25aa0aaacb370e912f8cf6efeba38b3,2658.45,156.38,17,21
6f229cc508fc6915ed5c499efd93baa4,2654.80,204.22,13,14
0885aaf116795758dfeb5f1032487bcd,2648.00,94.57,28,30
4e8dacf3d38f281ae26c3e0321d92d88,2644.95,264.50,10,15
bc302730ea8cf49b5c74f579febb5bbf,2640.90,240.08,11,11
f1b93673502375d491780bb49d615dbc,2638.93,329.87,8,10
1b7e5006cb25dd23ce8686691013b121,2636.74,239.70,11,11
ccf8813e5a7d6c84d865cd38bfc2b130,2635.50,101.37,26,26
ea6b12bf9ffe2bac34602ec631d97a47,2625.80,238.71,11,11
9906e7aa42a3c067b7c9a564d01c4320,2619.00,218.25,12,16
8ab42aa58097fd4668d60cc648225d5f,2616.75,130.84,20,26
a369d693961cb93b61ca2cc518872a85,2597.00,236.09,11,18
fdaaf5bfda82b7b80535610c831b8d09,2588.90,258.89,10,15
cd06602b43d8800bd0afad514919d35c,2588.07,58.82,44,53
244c2f1bff6afe1f2eaf9bfe9b2aed38,2580.00,112.17,23,27
04aba03279157f6d4e0fe8ccaf21963c,2575.90,160.99,16,16
2c4c47cb51acd5ea5db5e0ae0e26542a,2575.90,214.66,12,15
b76dba6c951ab00dc4edf0a1aa88037e,2574.78,16.19,159,169
41ab63a91b8b264e8c8780368bf1dd5b,2571.95,214.33,12,13
1ce3ae5a399804d1a87e706f8a813c3e,2563.00,64.08,40,44
f1c1ac3f3efc07e659c035008e615e66,2561.96,640.49,4,14
323ce52b5b81df2cd804b017b7f09aa7,2554.20,85.14,30,30
157c3e4b42f81ac4a44e8b1ca2fe9876,2548.50,110.80,23,31
bb5bd94c8f59cc050072d2930c869cac,2543.87,158.99,16,17
fe49ee029e61e789a1f3a5525f57ba8d,2527.59,148.68,17,17
cce6ab8d1682639fe45ab70234f1665f,2522.70,40.04,63,66
47efca563408aae19bb7206c2d969ea9,2522.00,210.17,12,12
ede0c03645598cdfc63ca8237acbe73d,2518.37,54.75,46,50
318f287a62ab7ac10b703ac37435a231,2517.48,48.41,52,62
3d39fbf22a665714baf62fae36029e23,2504.20,313.03,8,8
de0c78824586e9a5f5f04fd84e25df39,2489.30,177.81,14,16
cea729054f157f5870bdd321a958d994,2482.10,103.42,24,26
6989574bd97d9773f10d232b6c07da59,2478.40,354.06,7,7
5eeb9c756d9780b96283e5a2ac6da334,2471.00,274.56,9,9
c2d70ce2c5d0a2eb75e78668236e6dc8,2470.90,190.07,13,15
3a734b715d333a2588a3d54a0c9b8746,2463.52,136.86,18,24
1c40343cc5d18c2d8248ac2f3366de34,2461.41,117.21,21,22
fa74b2f3287d296e9fbd2cc80f2d1cf1,2459.89,223.63,11,11
a08692680c77d30a0b4280da5df01c5a,2433.00,405.50,6,17
5160d23075764e18e07c1f4a87fad743,2429.00,71.44,34,39
efcd8d2104f1a05d028af7bad20d974b,2424.78,51.59,47,51
ed859002ad59dbf8cf3602696a6c3000,2421.70,345.96,7,13
4b0fdb526525f9890eb145bf1534640e,2419.00,134.39,18,20
888faa8bfb0b159c37de6d898b961c31,2418.30,127.28,19,23
d06d019f72a04e5497a0b64190af170c,2415.93,142.11,17,17
d3f39f05462b79a4562d35893a28f159,2411.30,70.92,34,38
1354d51653f645349064725ed204e85e,2410.00,133.89,18,20
76833248bbc0e65a0293ec62023e4396,2399.98,1199.99,2,2
0bb738e4d789e63e2267697c42d35a2d,2388.30,79.61,30,31
6bbcb8924baf70b7fe2fe2097e8cd407,2382.50,238.25,10,11
acadd4d36859671cb635527c6c977533,2381.00,198.42,12,12
cfe94489ddd337d1e29e12f2a7205d10,2376.00,118.80,20,24
8a87611c08849ffeeccab52aa798b6c7,2369.80,182.29,13,14
120476eb7a04c149d14772edaf5d9bf2,2368.80,592.20,4,6
f615fe7efbef0f4f08fd3086bc7a3e60,2359.27,102.58,23,24
4978a02ea9c8be7a9b5480680f40334e,2356.61,130.92,18,19
8603f0038fe0e52fedd3382d266723de,2355.00,235.50,10,10
3504c0cb71d7fa48d967e0e4c94d59d9,2349.94,44.34,53,53
4391ea5c5990502176a1dcda44a2373d,2349.00,783.00,3,5
5a93f3ab0ef4c84ed5e1b5dbf23978bc,2338.25,59.96,39,44
34f563c82a85b99ae9e6d60db5fc2e28,2332.30,291.54,8,8
8bdd8e3fd58bafa48af76b2c5fd71974,2324.82,211.35,11,11
1d4587203296c8f4ad134dc286fa6db0,2323.30,55.32,42,43
df91910b6a03bb2e3358fa6a35e32f6f,2312.10,165.15,14,14
daeb5653dd96c1b11860f72209795012,2305.90,57.65,40,41
fd386aa7bed2af3c7035c65506c9b4a3,2304.15,33.39,69,76
6338ea67c41078a46ad99cc009654956,2286.09,61.79,37,44
9a84ba99f5367fdbd4598363496f1ea2,2284.98,142.81,16,16
7238a95bb63ef7e498389fb863b834a1,2265.70,151.05,15,15
e8f6dc8e6a1dcde89d20e3995c8d90b3,2256.34,62.68,36,48
8fe8786ee000001ab51d030dfd4a7bf1,2255.00,451.00,5,5
655220df33262c7e0c4949a147366f94,2245.00,172.69,13,15
7b8e8ec35bad4b0ef7e3963650b0a87b,2244.28,448.86,5,5
1b1ae47a313a825a7ccceb8e2e30fa9d,2243.90,203.99,11,11
3e8bd881d92466e63ba9e3e809cd3c50,2242.28,249.14,9,10
5abb8ea023c77787f2c15da891c8d384,2241.00,172.38,13,13
54583ab379489add547fe47b628db589,2240.00,224.00,10,10
e5f9e61ceb5f523cc966e0f34095032f,2238.00,559.50,4,4
cac876b37d3abcd6bd76caca30277996,2229.77,82.58,27,33
b83cedfb587e7911540e3f576d6917ce,2224.95,92.71,24,25
b74d1c09cb380e1d03a6f859c6f4224b,2221.60,71.66,31,39
fb89df7f89fd1b8f03fa2acca1ba7364,2220.00,100.91,22,25
3a4127e1ba7208ea37044c5092aae170,2219.60,369.93,6,6
747e73c01a4593d4cf60dcf970fd2689,2217.99,739.33,3,3
77a515caa36327151d1cc6c32a9f00e1,2217.39,85.28,26,26
abbf6046bbdf1028606a5bc7f00c99e7,2217.15,316.74,7,7
f214d28e8d8e3ef068748498ccc2f813,2212.41,40.97,54,59
4992e76a42cb3aad7a7047e0d3d7e729,2211.10,38.79,57,74
e5475dcab1e07b63d7f6e902d8f5eda8,2192.00,115.37,19,19
91f0eec23d4a61d7d7caeefa3f0ad1ca,2190.80,199.16,11,11
0725b8c0f3f906e58f70cbe76b7c748c,2190.30,128.84,17,37
14a08204d03bb6b6bde8029f801ae0eb,2185.40,78.05,28,38
30c7f28fd3a5897b2c82d152bb760c17,2178.27,311.18,7,7
8ca1551acf9832a4cf467bbbac15851f,2176.40,197.85,11,12
53d00c40e32aeb924a84ce72b1af869d,2165.85,127.40,17,17
2be17df1c49978426251562096c3cc09,2165.00,135.31,16,16
0ffa40d54288e4f3499b8780dd0f144f,2162.80,65.54,33,35
7fc87cc3e89b3d1d5cabdca32f8485aa,2153.90,153.85,14,14
72bc2cce903c872fe376a8faaa81d237,2149.20,126.42,17,18
b56906f7fd1696e043f1bcce164c487b,2148.49,53.71,40,42
373ee4a3a775a733770ca3f790b8b9ac,2141.49,164.73,13,22
0ed6ce5d87fd9c69eaacaeb778d67235,2141.42,49.80,43,43
723cd880edaacdb998898b67c8f9da30,2136.53,194.23,11,12
f5f2ab9bdb6b30c14c61be68c5ed37da,2134.68,118.59,18,18
87d30a6a0cbf89356e49324971ab1d24,2134.13,125.54,17,17
9bcdfa7b615b3abb9461d9e3ad9886ae,2126.07,151.86,14,20
13074f016982ff2bd6c58ced8682f000,2116.00,151.14,14,15
8f78f0903005064036736c7173a5c2ed,2113.70,162.59,13,21
cf2384dd2f1dddea3f838efed0945e65,2101.50,131.34,16,16
ffdd9f82b9a447f6f8d4b91554cc7dd3,2101.20,116.73,18,20
e9511df20ccd82658a30c37b7fb343af,2096.60,95.30,22,30
3bfba5a77604f6dfae7e6dd7aaf65821,2095.50,523.88,4,4
7f7b8245c336066a1f9933c359f11d77,2094.36,55.11,38,43
8de8fe3af4449ed695d2434c933ed73e,2090.00,2090.00,1,1
165b1235e9e9942cb5fae67103576fb0,2085.15,189.56,11,16
f7720c4fa8e3aba4546301ab80ea1f1b,2083.45,34.72,60,78
e6a69c4a27dfdd98ffe5aa757ad744bc,2076.20,86.51,24,29
6aa3928696eab49a19a466e665a649fd,2075.00,115.28,18,22
082e0bf4cb865a6533b1e8e498cc0255,2073.30,188.48,11,23
6b536a23086fba0d58c08d68814397f6,2068.80,108.88,19,23
e38db885400cd35c71dfd162f2c1dbcf,2066.80,68.89,30,32
ea65d8b58316a6f2362f2a9e4b3e86ad,2061.40,229.04,9,16
412a4720f3e9431b4afa1476a1acddbe,2058.10,98.00,21,22
dc8798cbf453b7e0f98745e396cc5616,2056.30,50.15,41,51
9449f25aeaf531019b76999ea49a6949,2046.45,204.65,10,10
bc2ac6b95e1accce9858528ee566c17e,2045.00,113.61,18,22
c6381d2d013342748761e906d45aff76,2042.98,136.20,15,28
f41ce2e25237f9092cd8e6e7516c7a2f,2030.90,75.22,27,28
78c99c6dff4eeae5be99bf635ed21e3f,2030.88,65.51,31,39
71592660bbcb6a4664e97b6f8b68babc,2027.18,337.86,6,7
bf84056e679dbe9c69929847a40e338f,2024.04,56.22,36,40
4c8b8048e33af2bf94f2eb547746a916,2020.73,87.86,23,27
fac1a9017ade7bdc94058fc1c969f355,2010.84,223.43,9,10
1782ce2db72c3dda627d5e7c898104e1,2010.80,223.42,9,10
3a1a1fec38dd360f15fc912e821e169d,2007.38,133.83,15,15
2f09f7d37a97956d11cc1a7cadd5262b,2005.00,182.27,11,12
116ccb1a1604bc88e4d234a8c23f33de,2004.89,32.87,61,73
d6ab728cf30867cf3f1a2e216ae2f9b7,2002.00,166.83,12,14
3d2531eccfbde1d7c8db7a3a12fb267a,1999.54,199.95,10,10
8ec76bb0965af3f007692b26fa9d6623,1999.00,1999.00,1,1
17908cf9b444ee34047cadd5c0f4a516,1993.99,181.27,11,11
bf100ecb7997df312b285358fb32f92c,1991.90,99.60,20,21
c013e57c075a06e5b5c48ee03c525719,1971.55,46.94,42,45
91f5779a8731baca4809fdeade81803f,1971.46,328.58,6,6
1690cada046eb7e92c12f98b1f8a8167,1959.00,178.09,11,11
93b9a99027bd8bd6af682aff18dd19bf,1953.00,97.65,20,21
6df688df543f90e9b38f4319e75a9d88,1949.96,48.75,40,56
272f092de69afedd4d2969440b37f18f,1935.33,74.44,26,40
4e5725ba188db8252977a4f0227bd462,1930.59,87.75,22,25
cd843d4cf8ef32827de0396605163ba3,1915.00,383.00,5,5
1b8b75e227c9a9c100d0c210fb6176ce,1914.83,100.78,19,19
9dda5bbacd45e18d6485fee649205d09,1912.60,100.66,19,22
f5f1f2c5f923f36ad79ea1d07185ddc9,1912.15,159.35,12,13
901b460cdce0c64e471230d7f2f9f3a3,1904.00,380.80,5,5
e2c92f9c1c7746d899d18f2e158bbff7,1894.70,135.34,14,14
112453736dbe3889cfb74e1aaa0ba0c1,1890.00,270.00,7,14
5ab05b6d86d417796c69ffd6774ec832,1886.10,188.61,10,12
65b081a070633e057c462abdd6fb9dd8,1885.09,99.22,19,20
5debea795b07621e1f90532e18f96145,1883.78,75.35,25,33
7ade73f1b9b4e965f9009a4c3a7e2c15,1880.30,69.64,27,28
e24d3429d294b2eb200b064ebb035879,1878.58,98.87,19,22
5b33b527da3c5b969cc99dc435cad09a,1872.79,117.05,16,17
392e0502231ae2f8b29994ef6398cd77,1871.70,93.59,20,20
95ec4458365c4d11f452ccf538377619,1866.76,69.14,27,31
0417b067eeab773d2f7061a726dc477f,1859.18,143.01,13,13
c8467937e403e76a8ee9f0ab13f6f5ef,1853.79,61.79,30,33
4b1eaadf791bdbbad8c4a35b65236d52,1849.79,231.22,8,8
a4bd6e9adf39b63f43dc545d3ca1f53d,1848.59,462.15,4,5
74bafed391319577bce6f4d2acc0589a,1847.00,615.67,3,3
d97df38225e5abadaff1e72cb72b823c,1846.00,63.66,29,29
a36b125ac6d5fdbc7f50de85c9157bdc,1843.64,76.82,24,26
ffeee66ac5d5a62fe688b9d26f83f534,1839.86,131.42,14,14
6a38087bc8ad4f89ff453561005f6dea,1833.43,122.23,15,22
c679fb69a36e1d8349e8c50a217b4d58,1825.68,130.41,14,17
5075aaa8404020ae6aa8bf4792099b41,1822.80,140.22,13,23
729b2d09b2a0bdab221076327f13d050,1822.11,37.19,49,61
55bb6fe5bebe5012e2d7d9928e1128ff,1816.55,121.10,15,16
a5a1bfcf728ab0e19182959cf0771ee4,1812.96,86.33,21,24
5b85809efd0d0e4dea1a9544e1280ed9,1804.60,150.38,12,14
411f3b52d857390502ee4e4d5ceabc2d,1804.01,85.91,21,30
7fdb0720c8d7c9075538b365dc8c3a22,1804.00,200.44,9,10
2ff6b7bff164ef05590a52734e1296da,1803.59,257.66,7,7
15fa791d5e017f66402dc28c44480657,1802.00,225.25,8,8
c3e1abd72a42fe690fcd89cf5720fe29,1798.61,138.35,13,13
1976a05ecf2996d6ffb7b5430e635fe7,1796.20,224.53,8,9
dfc475d54e1b6dbeeb7d7d9bdaa63827,1793.76,94.41,19,21
5b581417df4480f632484ba681e53944,1790.60,149.22,12,13
406740ee611378a662d274c7d8c43c4a,1790.00,223.75,8,10
fa3a0b5aabb344b9a92e3524b0202123,1789.00,255.57,7,7
81783131d2a97c8d44d406a4be81b5d9,1782.54,137.12,13,15
293dee954235e4e4e43f129313625ebe,1778.92,222.37,8,8
07bf9669d84d1f11be443a9dd938f698,1776.00,98.67,18,24
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1773.03,70.92,25,25
ca4b77513ac2040591b0d8fae6958380,1772.45,126.60,14,15
d5b9a084373da994a6e37f732169a853,1769.00,252.71,7,7
3ca08eeb8d5595949fed424bd3677742,1768.87,126.35,14,14
c8417879a15366a17c30af34c798c332,1767.90,68.00,26,36
f63d8f293af3a6454377546bd9dd19ff,1751.82,103.05,17,28
cb810bd318f51b3dc3c753944d61a1fa,1750.00,1750.00,1,1
dd4d95ba2d15c071e6c695e2ef6ce169,1748.00,437.00,4,4
4bf658053d453036c70976bccb2c31b2,1742.99,871.50,2,2
198c7ea11960a9844b544d9bcdca860c,1733.75,69.35,25,25
6ddc28b61be28373b4503a1f61cf98a9,1732.90,157.54,11,11
c5f7feb04a6a1fb3596322bfc3cf1917,1720.60,156.42,11,11
d3674f271c91f824f82d24d92011f669,1718.30,85.92,20,20
a70e9066dbfd10b6b97a3f54a1356762,1716.00,858.00,2,4
8378eb36b6b70c5734e83ad7b8cdc3b7,1714.80,244.97,7,13
7139dc5186aa238b006e066d8fbab2e4,1712.00,77.82,22,24
656591be56071d4c9ef4e5fee78a578a,1702.00,243.14,7,11
6b1c4d4d9ccf0be3d8544eb0e71e5318,1699.00,1699.00,1,1
f235413f677777a0738ff215d0184901,1696.70,565.57,3,3
1dfe5347016252a7884b694d4f10f5c4,1693.50,80.64,21,27
731ef20c231d9a7103a425e83fd91271,1692.00,846.00,2,3
f9903dd0f812c7e771fcad47b6fff231,1684.85,168.49,10,15
3935fe5fe0f82787a9dcb8deb62be09d,1681.69,105.11,16,17
44f091b5abab8018f682fce8124b85e5,1680.10,280.02,6,6
bafc5aa11e413978be29040f51342e70,1679.55,186.62,9,9
e64d65bc8dbec2accda90c58de5d1246,1678.80,139.90,12,12
0b18d63d0cd1d723567903fd34a07df2,1678.14,186.46,9,14
0ac4201fda2c68ebc0e47cb9423cf3c9,1676.88,128.99,13,14
1dc2de47ee26a0a5b12dc14fd6dc0dea,1670.30,66.81,25,27
77fccaae319668a8ab6cd0fd16aec48c,1667.00,151.55,11,12
7586919161935337bf6b6d7ff5779648,1664.71,151.34,11,18
5f67c6082caacb26e431a7b17940cece,1662.60,127.89,13,14
53b0300ca793f9834cd69c0678d35ee8,1662.15,332.43,5,10
a1040efe9ff4a6f93c28b0499eada8f5,1658.83,1658.83,1,1
25cf099de44674fde97473224f9d59ab,1654.36,33.09,50,50
df0f42bc4c2142eacf0eaf2cffd0cfbb,1654.00,118.14,14,16
b2a6d334e2833acea353624840e25a0e,1650.98,66.04,25,26
26e2c91ef821e1ff8985f408788fe35b,1649.40,137.45,12,14
ffc470761de7d0232558ba5e786e57b7,1649.01,58.89,28,31
edc518ba25576a0188a0e8f2c3af186f,1647.39,274.57,6,8
0887a9f087bcd5d9f6642b52f897fc6c,1642.00,136.83,12,12
7a2d2949aea47fab95fd98d6c9f618b1,1638.99,149.00,11,12
2a6fbeaa7ab9e5d59a35841a8da71ce4,1632.79,54.43,30,30
9b00ed88b7fdb95d6ff76e27c1b52d16,1627.88,34.64,47,51
3092c0b297aacfb4bb6e056ebe13b9b8,1623.90,85.47,19,21
f1ed6bd0a9b11b581f16c851c6a5a527,1622.77,95.46,17,18
15cd6eefe58588619aaed41dfa6621b1,1622.74,101.42,16,18
b0f2a6122a90a93eb03e68653dd960e3,1620.30,270.05,6,7
013900e863eace745d3ec7614cab5b1a,1619.70,70.42,23,26
02c988090b766852e088c69d7fb3b551,1618.65,124.51,13,17
d354c38a7182125a748cb10474fe963b,1610.33,89.46,18,20
8daab2245ebdc277c51098d01c5ad8ef,1604.59,100.29,16,16
427165bf50f8ca07efc7bdc2bfcf1688,1603.50,320.70,5,5
7813ea3ebd9411dc600b4dd01f7a97b9,1599.40,177.71,9,9
850857dfac77488c307e2b1cbd84ab5a,1599.00,1599.00,1,1
8a1ff5c35f6595a73fef4c7b96e4908a,1598.00,799.00,2,2
081acf3de680d554796c9cf041be7bc2,1597.30,399.33,4,8
41b86b552e54e3a7009596125aa8b167,1595.30,159.53,10,11
8a2d12a90e92f012ce5226fc6592b653,1594.65,88.59,18,18
39d54ff918774174706fb065d7f9dc07,1593.59,69.29,23,25
70f84699be677ec988d1fa824aef7d90,1588.30,317.66,5,5
845e8036c3f7bf62099352f5ed910240,1584.60,75.46,21,24
f3c38ab652836d21de61fb8314b69182,1581.00,105.40,15,15
134285d1f41da5c13a756ee8142c8a4e,1572.70,524.23,3,4
1660ad786c27fd935378b6192a90b417,1570.00,130.83,12,13
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,1567.90,104.53,15,16
47648caee88ccfe951fbb27fbf7b4cbe,1564.99,521.66,3,3
8b87cd0d43d49b9bdf40f56229364d59,1552.90,310.58,5,5
817f85dbb65aa3e70831d90fe75cdf89,1552.27,141.12,11,11
0eaa7e33d73809f1f925f7d07c506cbd,1552.00,103.47,15,15
3785b653b1b82de85ab47dd139938091,1552.00,73.90,21,24
fe701d88b67eaca109dffd464d1be9f9,1548.90,140.81,11,11
78a4d36f65a019172c6154468831a69f,1545.50,220.79,7,7
49cdc90518a4f82676b38b3c1aa43ff6,1539.50,307.90,5,5
06bb3a2fe5e7b7a845b13e8fb91bd944,1536.19,90.36,17,18
cbf09e831b0c11f6f23ffb51004db972,1535.20,153.52,10,10
3a490ba60afa30ece0e7d50cfe74a4f0,1529.20,191.15,8,8
5bf397d04035b5f45cc41e82ec106803,1525.00,508.33,3,4
3586b8580d9c917874e053a1bb37b5ff,1524.70,42.35,36,43
01bcc9d254a0143f0ce9791b960b2a47,1521.21,138.29,11,11
1ca4bdb0cd7fc48e949bac066188ed26,1520.00,380.00,4,4
a7c88262832dfc683781d6a421edefae,1520.00,304.00,5,5
5b97c06a046398e7005b2b7c0d707a92,1519.96,379.99,4,4
866558b3bccef2dbc6d29a2b5995016f,1519.40,303.88,5,6
094ced053e257ae8cae57205592d6712,1519.20,79.96,19,19
2a61c271b1ac763450d846849783e922,1516.76,84.26,18,23
1dd33b8119b3cb1056ed5dc88cd0aaf4,1513.00,189.13,8,8
a23266650e7c84bb93fbbba502137478,1512.40,137.49,11,16
6eb94e1466490d327a09abf8f3552a50,1511.95,151.20,10,10
9b522ba7eae9e1d04082f267144583cc,1507.60,376.90,4,6
b33aaadd1a8891d2dfef0c4c3bdf0371,1504.00,94.00,16,17
714b9a1332840f257b49f476bea4e341,1499.94,249.99,6,6
9a03a4e9eb0b947652fae4f6121a3f5e,1497.00,213.86,7,7
02dcd3e8e25bee036e32512bcf175493,1491.90,106.56,14,17
c7b7db6c8f3c64a7cc1afa634db21d50,1489.00,1489.00,1,1
431050a06a317f2b38168dec3dcd2b46,1487.80,123.98,12,12
659e8466eb3ff1b0e8740d74fb7bbedd,1486.80,135.16,11,14
b6e1504972665f739dec4facb9943775,1484.48,106.03,14,14
9da1ca0bef29ee170e541927a5aeabdc,1484.40,247.40,6,6
52f0fe436a347ddad7ed5f9aa4e27eaa,1484.37,70.68,21,23
f918546be4bec7104d117789ba758b2b,1483.00,74.15,20,23
6806dad1da97bfb5a9038eac6881f706,1477.00,147.70,10,14
4d232b78ab7ef10393dc3807d827bc0d,1475.00,295.00,5,5
e256a62e0ac58c0edfba09966142d561,1474.11,122.84,12,14
5e105f5c9f63f5f1fd75d6cb942e55b1,1471.90,183.99,8,8
e7f3bf1ecd8526eb7f3b18059e6716e5,1471.54,81.75,18,19
d1ef48b38baca7e831711c4a0aeb398f,1469.12,50.66,29,35
7ecd59e5e20407131822c1a68ac59c1f,1466.71,61.11,24,29
01ed254b9ff8407dfb9d99ba1e17d923,1465.99,293.20,5,5
4ba52dfeba874da5b9ee7b17c7494f04,1463.00,133.00,11,11
1284de4ae8aa26997e748c851557cf0e,1459.97,486.66,3,3
5145090ab595c0d0b8557199f5701fbf,1459.60,364.90,4,4
97512d3fc193b2d1dfcdba0f9d1f0f8a,1458.87,121.57,12,13
d7827b2af99326a03b0ed9c7a24db0d3,1455.00,1455.00,1,1
a414555ce331b8c8aea4a9cb8395194d,1450.95,207.28,7,8
